doc_id,schema,dokument_art,dokument_typ,institution,aktenzeichen,datum,fundstelle,vorinstanz,norm_vorinstanz_aktenzeichen,norm_kuerzel,titel,leitsatz,gruende,rthema,quelle
5216673,rspvwa,Urteil,Obere Rechtsprechung,Bundesgerichtshof,VII-ZR-101/14,2017-12-07,BGHZ-0117-0103; ZIP-2018-0130; MDR-2018-0200,OLG Naumburg Urteil; LG Magdeburg,10-O-1474/03,UNWaVtrÜbK:3/2; UNWaVtrÜbK:39/1; BGB:93; BGB:94; BGB:635,Liefervertrag für eine Produktionsanlage:,,,Werkvertrag; Kauf Tausch Leasing; BGBAT,JurD
0960931,rspvwa,Urteil,Obere Rechtsprechung,Bundesgerichtshof,IV-ZR-379/02,2004-09-15,,LG Karlsruhe - 10.10.2002; AG Karlsruhe - 6.2.2002,,VBLS:42/2/1; GG:3/1,Anrechnung von Dienstzeiten außerhalb des öffentlichen Dienstes in der Zusatzversorgung,,,Versicherungsrecht,Deubner
1537663,rspvwa,Urteil,Obere Rechtsprechung,Bundesgerichtshof,II-ZR-173/04,2005-09-19,BB-2005-2430; BGHReport-2005-1538; BGHZ-0164-0098; DB-2005-2401; DNotZ-2006-0137; DStR-2005-1913; GmbH-Rdsch-2005-1558; MDR-2006-0099; NJW-2005-3641; NZG-2005-0968; WM-2005-2043; ZIP-2005-1917,OLG Frankfurt/M. - 23.6.2004; LG Darmstadt,,BGB:138,"""Managermodell""; Zulässigkeit von Hinauskündigungsklauseln","a) In den Personengesellschaften und der GmbH sind Regelungen, die einem Gesellschafter, einer Gruppe von Gesellschaftern oder der Gesellschaftermehrheit das Recht einräumen, einen Mitgesellschafter ohne sachlichen Grund aus der Gesellschaft auszuschließen (""Hinauskündigungsklauseln""), grundsätzlich nach § 138 Abs. 1 BGB nichtig. Das gleiche gilt für eine neben dem Gesellschaftsvertrag getroffene schuldrechtliche Vereinbarung, die zu demselben Ergebnis führen soll.; b) Dieser Grundsatz gilt aber nicht ausnahmslos. Eine an keine Voraussetzungen geknüpfte Hinauskündigungsklausel ist vielmehr wirksam, wenn sie wegen besonderer Umstände sachlich gerechtfertigt ist. Das ist dann der Fall, wenn einem Geschäftsführer im Hinblick auf seine Geschäftsführerstellung eine Minderheitsbeteiligung eingeräumt wird, für die er nur ein Entgelt in Höhe des Nennwerts zu zahlen hat und die er bei Beendigung seines Geschäftsführeramtes gegen eine der Höhe nach begrenzte Abfindung zurückzuübertragen hat (sog. Managermodell).",,BGBAT,Deubner
1652731,rspvwa,Urteil,Obere Rechtsprechung,Bundesgerichtshof,IV-ZR-189/15,2015-06-17,,"OLG Stuttgart vom 31.03.2011,; LG Stuttgart vom 22.09.2010,",7-U-204/10; 22-O-260/10,BGB:812/1/1; VVG:5a,Rückzahlungsbegehren des Versicherungsnehmers bzgl. geleisteter Versicherungsbeiträge einer privaten Rentenversicherung; Bereicherungsrechtliche Rückabwicklung des Abschlusses eines Versicherungsvertrags nach dem Policenmodell,,,Schadensersatz; Versicherungsrecht,Deubner
1540400,rspvwa,Urteil,Obere Rechtsprechung,Bundesgerichtshof,VI-ZR-279/04,2006-03-14,BGHReport-2006-0969; BGHZ-0166-0336; JR-2007-0191; MDR-2006-1286; NJW-2006-2108; VersR-2006-0838,OLG Zweibrücken -; LG Kaiserslautern -,3-O-71/01,BGB:823/1,Anforderungen an die Risikoaufklärung bei Blutspenden,Zum Umfang der Risikoaufklärung bei fremdnützigen Blutspenden.,,Schadensersatz,Deubner
1584324,rspvwa,Urteil,Obere Rechtsprechung,Bundesgerichtshof,XII-ZR-115/11,2013-05-15,BGHZ-0197-0235; DB-2013-0016; MDR-2013-0838; NJW-2013-1881; NZM-2013-0511; WM-2013-1083; ZIP-2013-1249,"LG Karlsruhe vom 31.08.2010,; OLG Karlsruhe vom 30.09.2011,",5-O-161/10,BGB:705; BGB:706; BGB:868; BGB:986; BGB:987/1; BGB:990/1; ZVG:148/2; ZVG:152,Enden der vom Grundstückseigentümer an eine Gesellschaft bürgerlichen Rechts als Gesellschafterbeitrag gewährten Nutzungsüberlassung durch die Beschlagnahme im Rahmen der Zwangsverwaltung,Durch die Beschlagnahme im Rahmen der Zwangsverwaltung endet die vom Grundstückseigentümer an eine Gesellschaft bürgerlichen Rechts als Gesellschafterbeitrag gewährte Nutzungsüberlassung.,,Handelsrecht Gesellschaftsrecht; Sachenrecht; Zivilverfahrensrecht,Deubner
1549342,rspvwa,Urteil,Obere Rechtsprechung,Bundesgerichtshof,I-ZR-128/05,2008-02-21,,OLG Düsseldorf -; LG Düsseldorf -,I-18-U-35/05; 31-O-203/02,HGB:435; HGB:425; BGB:254/1,Mitverschulden des Versenders am Verlust von Transportgut bei unterbliebener Wertdeklaration,,,Handelsrecht Gesellschaftsrecht; Schadensersatz; SchuldrechtAT,Deubner
1596720,rspvwa,Urteil,Obere Rechtsprechung,Bundesgerichtshof,VI-ZR-327/12,2015-06-09,,"LG Düsseldorf vom 03.02.2011,; OLG Düsseldorf vom 20.06.2012,",,ProdHaftG:1/1; ProdHaftG:3/1; ProdHaftG:4/1/2,Anforderungen an die Einstufung von implantierbaren Cardioverter Defibrillatoren (ICD) als fehlerhaft,"a) Bei implantierbaren Cardioverter Defibrillatoren (ICD) können wegen ihrer Funktion, der Situation besonderer Verletzlichkeit der diese Geräte nutzenden Patienten und des außergewöhnlichen Schadenspotentials alle Produkte derselben Produktgruppe oder Produktionsserie als fehlerhaft eingestuft werden, wenn bei Geräten der Gruppe oder Serie eine Fehlfunktion festgestellt wurde, ohne dass der Fehler bei dem im konkreten Fall betroffenen ICD festgestellt zu werden braucht.; b) Der Hersteller haftet für den Ersatz des durch eine chirurgische Operation zum Austausch eines fehlerhaften ICD verursachten Schadens, wenn der Austausch erforderlich ist, um den Fehler zu beseitigen und das Sicherheitsniveau wiederherzustellen, das die Patienten zu erwarten berechtigt sind.",,Schadensersatz,Deubner
1552004,rspvwa,Urteil,Obere Rechtsprechung,Bundesgerichtshof,IX-ZR-183/06,2008-10-16,HFR-2009-0930; BGHReport-2009-0304; MDR-2009-0404; NJW-2009-1351; NZI-2009-0171; WM-2009-0117; ZIP-2009-0091; ZInsO-2009-0087,OLG Karlsruhe -; LG Baden-Baden -,15-U-6/05; 1-O-19/03,GG:101/1/2; GVG:21e,Übertragung eines anhängigen Verfahrens auf einen anderen Senat des Oberlandesgerichts,Zu den Voraussetzungen der Übertragung eines anhängigen Verfahrens auf einen anderen Spruchkörper durch Präsidiumsbeschluss.,,Zivilverfahrensrecht,Deubner
1502633,rspvwa,Urteil,Obere Rechtsprechung,Bundesgerichtshof,VI-ZR-339/99,2001-02-06,MDR-2001-0689; NZV-2001-0210,OLG Nürnberg; LG Regensburg,,BGB:252/2; BGB:843,Erwerbsschaden eines selbständigen Unternehmers,"a) Zur Ermittlung des Erwerbsschadens eines selbständigen Unternehmers.; b) Wird der Berechnung des Erwerbsschadens die Bruttolohnmethode zugrunde gelegt, so müssen, wenn sich der Geschädigte die Einkünfte aus einer anderweitigen Erwerbstätigkeit anrechnen lassen muß, von dem hypothetischen Bruttoverdienst die anderweitig erzielten Bruttobezüge abgezogen werden.",,Schadensersatz; SchuldrechtAT,Deubner
1597358,rspvwa,Urteil,Obere Rechtsprechung,Bundesgerichtshof,VIII-ZR-278/13,2015-07-01,FamRZ-2015-0712; MDR-2015-0935; NJW-2015-2650; NZM-2015-0658; ZEV-2015-0006; ZEV-2015-0701,"AG Bensheim vom 21.12.2012,; LG Darmstadt vom 14.08.2013,",6-C-592/12; 21-S-24/13,BGB:1056; BGB:2135; BGB:573/1/1; BGB:573d/1,Recht des Nacherben gegenüber dem Vorerben auf außerordentliche Kündigung eines bei Eintritt der Nacherbfolge noch bestehenden Wohnraummietverhältnisses,"a) Das Recht des Nacherben, ein vom Vorerben über ein zum Nachlass gehörendes Grundstück abgeschlossenes und bei Eintritt der Nacherbfolge noch bestehendes Wohnraummietverhältnis außerordentlich unter Einhaltung der gesetzlichen Kündigungsfrist nach §§ 2135, 1056 Abs. 2 BGB zu kündigen, setzt ein berechtigtes Interesse des Nacherben an der Beendigung des Mietverhältnisses voraus (§ 573d Abs. 1, § 573 Abs. 1 Satz 1 BGB).; b) Dem vorgenannten Kündigungsrecht des Nacherben steht ein im Wohnraummietvertrag zwischen dem Vorerben und dem Mieter vereinbarter Ausschluss des Rechts des Vermieters zur ordentlichen Kündigung des Mietverhältnisses grundsätzlich nicht entgegen.; c) Dem Nacherben ist nach Treu und Glauben eine Kündigung nach §§ 2135, 1056 Abs. 2 BGB allerdings verwehrt, wenn er entweder unabhängig von §§ 2135, 1056 Abs. 1 BGB persönlich an den Mietvertrag gebunden ist oder er dem Abschluss des Mietvertrags durch den Vorerben zugestimmt hat oder der Abschluss eines für den Vermieter unkündbaren Mietvertrags über den Nacherbfall hinaus einer ordnungsgemäßen Verwaltung des Nachlasses entsprochen hat, so dass der Nacherbe gegenüber dem Vorerben verpflichtet gewesen wäre, dem Mietvertrag zuzustimmen (Bestätigung und Fortführung des Senatsurteils vom 12. Oktober 2011 -",,Sachenrecht; Erbschaft Schenkung; Miete Pacht,Deubner
0900948,rspvwa,Urteil,Obere Rechtsprechung,Bundesgerichtshof,VIII-ZR-10/03,2003-11-05,MDR-2004-0527; NJW-2004-1598; DB-2004-0485; FamRZ-2004-0264,vorgehend LG München I 4. Dezember 2002; vorgehend AG München 1. Februar 2002,15-S-6329/02; 433-C-31354/01,ZPO:321a; ZPO:522/1/3; ZPO:574; ZPO:574/1/1; AGBG:9/1; BGB:307/1/2; WoBindG:10/1/2,Zur verfahrensfehlerhaften analogen Anwendung des § 321a ZPO; Zum Tranzparenzgebot bei preisgebundenem Wohnraum,"1. Eine analoge Anwendung des § 321a ZPO scheidet jedenfalls dann aus, wenn gegen eine Entscheidung, die unter Verletzung des Anspruchs auf rechtliches Gehör ergangen ist, die Rechtsbeschwerde statthaft ist.; 2. Hat eine Partei aufgrund eines ausdrücklichen Hinweises des Gerichts gegen einen Beschluß, mit dem ihre Berufung unter Verletzung des Anspruchs auf rechtliches Gehör als unzulässig verworfen worden ist, verfahrensfehlerhaft die Abhilfe analog § 321a ZPO beantragt, anstatt das an sich statthafte Rechtsmittel der Rechtsbeschwerde (§ 574 Abs. 1 Nr. 1 i.V.m. § 522 Abs. 1 Satz 3 ZPO) einzulegen, so darf ihr nach dem Meistbegünstigungsprinzip die Wahl des falschen Rechtsbehelfs nicht zum Nachteil gereichen.; 3. Die in den Allgemeinen Vertragsbestimmungen eines Wohnungsmietvertrages enthaltene Klausel; ""Bei preisgebundenem Wohnraum gilt die jeweils gesetzlich zulässige Miete als vertraglich vereinbart""; verstößt nicht gegen das Transparenzgebot.; 4. Zu den Anforderungen an eine Mieterhöhungserklärung bei preisgebundenem Wohnraum.",,Zivilverfahrensrecht; SchuldrechtAT; Miete Pacht,JURD
1590437,rspvwa,Urteil,Obere Rechtsprechung,Bundesgerichtshof,XII-ZR-6/13,2014-05-28,BB-2014-1666; MDR-2014-1068; NJW-2014-2780; NZM-2014-0641,"OLG Koblenz vom 13.12.2012,; LG Mainz vom 30.04.2012,",9-O-338/11,BGB:556/3,Voraussetzungen für die Annahme eines deklaratorischen Schuldanerkenntnisses durch den Mieter bei vorbehaltloser Begleichung einer Nachforderung zur Betriebskostenabrechnung,"Bei einem Mietverhältnis über Gewerberaum rechtfertigt allein die Übersendung der Betriebskostenabrechnung und der vorbehaltlose Ausgleich einer sich daraus ergebenden Nachforderung durch den Mieter nicht die Annahme eines deklaratorischen Schuldanerkenntnisses, das einer nachträglichen Korrektur der Betriebskostenabrechnung entgegensteht (im Anschluss an Senatsurteil vom 10. Juli 2013 -",,Miete Pacht,Deubner
0965108,rspvwa,Urteil,Obere Rechtsprechung,Bundesgerichtshof,III-ZR-170/12,2013-07-18,,LG Frankfurt am; OLG Frankfurt am,Main-vom-29/01; 2-31-O-107/09; Main-vom-11/05; 3-U-43/10,ZPO:138; ZPO:286; ZPO:564,Eine über das einfache Bestreiten hinausgehende Substantiierungslast der nicht darlegungsbelasteten Partei bei Stehen des darlegungspflichtigen Gegners außerhalb des von ihm darzulegenden Geschehensablaufs,,,Zivilverfahrensrecht,Deubner
1553468,rspvwa,Urteil,Obere Rechtsprechung,Bundesgerichtshof,VIII-ZR-32/08,2009-02-04,BGHReport-2009-0481; BGHZ-0179-0319; GRUR-2009-0506; MDR-2009-0556; NJW-2009-1337; WM-2009-0759,"OLG Hamm, 17 U 91/07vom 29.11.2007; LG Dortmund, 8 O 313/06vom 13.04.2007",,UKlaG:1; BGB:305,"Im Produktkatalog eines Mobiltelefonanbieters enthaltene Hinweise ""Änderungen und Irrtümer vorbehalten. Abbildungen ähnlich"" als Vertragsbedingungen i.S.v. § 305 Abs. 1 BGB; Haftungsrechtliche und gewährleistungsrechtliche Bedeutung dieser Hinweise","Die im Produktkatalog eines Mobiltelefonanbieters enthaltenen Hinweise ""Änderungen und Irrtümer vorbehalten. Abbildungen ähnlich"" stellen keine Vertragsbedingungen im Sinne von § 305 Abs. 1 BGB dar. Es handelt sich um Hinweise ohne eigenständigen Regelungsgehalt, die lediglich zum Ausdruck bringen, dass die im Katalog enthaltenen Angaben insoweit vorläufig und unverbindlich sind, als sie vor oder bei Abschluss eines Vertrags noch korrigiert werden können. Ein vertraglicher Regelungsgehalt, insbesondere eine etwaige Beschränkung der Rechte des Vertragspartners in haftungs- oder gewährleistungsrechtlicher Hinsicht, kann diesen Hinweisen nicht entnommen werden.",,SchuldrechtAT,Deubner
1590423,rspvwa,Urteil,Obere Rechtsprechung,Bundesgerichtshof,IV-ZR-348/13,2014-06-04,FamRZ-2014-1450; MDR-2014-0903; NJW-2014-2574; ZEV-2014-0006; ZEV-2014-0543,"OLG Frankfurt am Main vom 03.09.2013,; LG Kassel vom 20.03.2012,",5-O-1562/11,BGB:211/1,Beginn der Ablaufhemmung im Falle mehrerer Erben bei einer vom Gläubiger erhobenen Gesamtschuldklage,"Die Ablaufhemmung des § 211 Satz 1 Alt. 1 BGB beginnt im Falle mehrerer Erben bei einer vom Gläubiger erhobenen Gesamtschuldklage (§ 2058 BGB) in dem Zeitpunkt, in dem der jeweils in Anspruch genommene Erbe die Erbschaft angenommen hat. Auf den Zeitpunkt der Annahme durch den letzten Miterben kommt es nicht an.",,BGBAT,Deubner
1669980,rspvwa,Urteil,Obere Rechtsprechung,Bundesgerichtshof,IX-ZR-264/17,2018-07-05,MDR-2018-1204; NJW-2018-3252; WM-2018-2154; FamRZ-2018-1762,"LG; OLG Bamberg vom 13.09.2017,",Hof-vom-26/04; 15-O-5/12; 3-U-99/16,ZPO:330,Fernbleiben der ordnungsgemäß geladenen Partei wegen der vermeintlich fehlerhaften Behandlung eines Befangenheitsgesuchs von der mündlichen Verhandlung als unverschuldete Säumnis; Aussetzen des Verfahrens bis zu einer Entscheidung des BVerfGs als Pflicht des Gerichts i.R.d. Einlegung der Verfassungsbeschwerde,"Eine unverschuldete Säumnis ist nicht gegeben, wenn die ordnungsgemäß geladene Partei wegen der vermeintlich fehlerhaften Behandlung eines Befangenheitsgesuchs der mündlichen Verhandlung fern bleibt.; BVerfGG § 90 Abs. 1; Das Gericht ist nicht verpflichtet, das Verfahren bis zu einer Entscheidung des Bundesverfassungsgerichts auszusetzen, wenn eine Partei gegen den Beschluss, durch den ein Ablehnungsgesuch rechtskräftig abgewiesen wurde, Verfassungsbeschwerde eingelegt hat.",,Zivilverfahrensrecht,Deubner
1669758,rspvwa,Urteil,Obere Rechtsprechung,Bundesgerichtshof,VII-ZR-19/18,2018-07-19,MDR-2018-1109; VersR-2018-1529; WM-2019-0411,AG; LG,Gera-vom-14/11; Gera-vom-15/12; 1-S-30/17,BGB:640/2,Rechtliche Einordnung eines Vertrags über die Lieferung und Montage einer Küche; Zahlungsanspruch auf Schadensersatz wegen Mängeln einer Küche,Zur rechtlichen Einordnung eines Vertrags über die Lieferung und Montage einer Küche.,,Schadensersatz; Werkvertrag,Deubner
1680850,rspvwa,Urteil,Obere Rechtsprechung,Bundesgerichtshof,II-ZR-281/18,2019-12-10,NZG-2020-0238; WM-2020-0276; MDR-2020-0364; NZM-2020-0856,"LG Köln vom 03.08.2017,; OLG Köln vom 05.07.2018,",,ZPO:167,"Erledigungsfrist zur Einzahlung des angeforderten Gerichtskostenvorschusses; Einhaltung der in einem Gesellschaftsvertrag vorgesehenen Klagefrist; Zustellung ""demnächst""; Umfang zuzurechnender Verzögerungen","Einer Partei ist in der Regel eine Erledigungsfrist von einer Woche zur Einzahlung des angeforderten Gerichtskostenvorschusses zuzugestehen (Anschluss an BGH, Urteile vom 29. September 2017 -",,Zivilverfahrensrecht,Deubner
1537844,rspvwa,Urteil,Obere Rechtsprechung,Bundesgerichtshof,III-ZR-234/04,2005-10-13,BGHReport-2006-0025; BauR-2006-0353; DVBl-2006-0462; NVwZ-2006-0117,OLG Jena -; LG Mühlhausen -,3-U-132/03; 3-O-391/02,BGB:839; BauGB:36,Haftung der Gemeinde wegen Versagung des gemeindlichen Einvernehmens,"a) Zur amtspflichtwidrigen Rücknahme und Versagung eines gemäß § 36 Abs. 2 Satz 2 BauGB durch Ablauf der Zwei-Monats-Frist fingierten gemeindlichen Einvernehmens.; b) Zur Frage, ob eine anderweitige Ersatzmöglichkeit des geschädigten Bauherrn in Gestalt eines Schadensersatzanspruchs gegen seinen im Verwaltungsverfahren tätig gewordenen Rechtsanwalt in Betracht kommt, wenn dieser es unterlassen hat, die Widerspruchsbehörde auf eine nachträglich ergangene neue Entscheidung des Bundesverwaltungsgerichts hinzuweisen.",,Schadensersatz,Deubner
1540414,rspvwa,Urteil,Obere Rechtsprechung,Bundesgerichtshof,VIII-ZR-212/04,2006-03-22,BGHReport-2006-0990; FamRZ-2006-1029; MDR-2006-1249; NJW-2006-2705,LG Hamburg -; AG Hamburg-Blankenese -,307-S-50/04; 518-C-302/02,ZPO:520/3/2/1,Anforderungen an die Formulierung des Antrags in der Berufungsbegründung,"§ 520 Abs. 3 Satz 2 Nr. 1 ZPO erfordert nicht unbedingt einen förmlichen Antrag. Vielmehr reicht es aus, wenn die innerhalb der Berufungsbegründungsfrist eingereichten Schriftsätze des Berufungsklägers ihrem gesamten Inhalt nach eindeutig ergeben, in welchem Umfang und mit welchem Ziel das Urteil angefochten werden soll. Dafür genügt grundsätzlich auch ein lediglich auf Aufhebung und Zurückverweisung gerichteter Antrag.",,Zivilverfahrensrecht,Deubner
